itemName,itemDescription, picture,  Type, Brand, Size, Price, Url, Onsale, discount ,,,
Jones Stratos Wide Snowboard,Description: Jones Stratos Wide Snowboard                        The new Stratos is a hybrid all-mountain board built with the body of a directional freeride board and the spirit of a freestyle board. The Stratos has a playful board feel thanks to a narrow sidecut and friendly flex but the 10mm of taper and 3D Contour Base 3.0 give it the float and turn performance of a pow board. The directional rocker profile and Traction Tech 3.0 keep the Stratos locked on edge accelerating into carves and the textured Eco-plastic topsheet and Basalt stringers add torsional response and reduce board chatter in rough terrain. The Stratos also features our new Float Pack inserts. The Float Pack offers a setback stance option for the deepest days. For improved sustainability the Stratos is built with Bio Resin instead of standard petroleum-based epoxy and an FSC™ certified Ultra wood core.  Key Features of Jones Stratos Wide Snowboard: Tapered Shape 10mmDirectional Flex patternV-coreBlunt NoseTraction Tech 3.0Progressive SidecutFSC™ Ultra CoreTextured ECO-Plastic TopsheetPower Sustainable Basalt StringersOversized Recycled EdgesRecycled Rounded ABSSintered 9900 BaseFloat Pack InsertsWend Natural WaxBio ResinFactory TunedFlip-Flop Base3D Base Contour 3.0Profile: Directional RockerFlex: 7/10 DimensionsLengths161W164WContact Length (cm)113.4116.2Effective Edge Length (cm)120.4123.2Tip Width (cm)31.331.4Waist Width (cm)26.426.5Tail Width (cm)30.330.4Sidecut (m)7.78,static/img/loading.gif,Snowboards,Jones,161cm (W),579.95,https://www.The-House.com/9861jnstraw21zz-jones-snowboards.html,F,,,,
CAPiTA The Black Snowboard Of Death Wide Snowboard,"Description: CAPiTA The Black Snowboard Of Death Wide Snowboard                        Behold the 20th Anniversary Black Snowboard of Death. TWENTY years wow. It feels just like yesterday we die-cut the OG Merchant of Death Skill into a progressive directional all-black silhouette and left tracks on this runaway train called CAPiTA. With legendary status as an all-terrain slayer and too many accolades to name The Black Snowboard of Death has been continually morphed and modified. The only element that has remained the same over the years is the name itself. For 2020/21 this CAPiTA classic has been completely reshaped within its anytime anyplace all-mountain design mantra which made it famous from the beginning. This adaptation features a slightly wider frame with tighter side cut arcs and Death Grip a reverse sidecut arc in the midsection that enables the shape to whip into quick turns. With a well-balanced directional shape and high-powered construction this custom-designed rocket ship allows for incredible control - making you a better snowboarder in variable terrain and changing conditions.   Key Features of CAPiTA The Black Snowboard Of Death Wide Snowboard: Death Grip Multitech Level 5 DeepSpace Metallic Silkscreen + PAM16000 Topsheet w/ Metallic UnderlayMOONSHOT Pro-TuneDie-Cut BasePLT Topsheet Technology360 Degree HRC48 Steel EdgesFull ABS1000 SidewallsStainless Steel 4x2 InsertsFSC Certified FC Hover CoreCarbon Fleece Powder ShieldAmplitex V-Tech Amplifier Holysheet Tri/Tri Fiberglass + Magic Bean ResinHyperdrive BaseBomb-Proof Bonding ComponentEmBedded Forged Carbon Power RodRider Type: All-Mountain + PowderCamber: Alpine V1 ProfileProgressive/Directional / 0.5"" Set BackFlex: 6.5/10 DimensionsLength161W165W169WEffective Edge (cm)123.7126.9130.1Waist (cm)26.72727.4Nose/Tail (cm)30.9/30.831.2/31.131.7/31.6Sidecut8.18.48.6Taper222",static/img/loading.gif,Snowboards,CAPiTA,165cm (W)-169cm (W),629.95,https://www.The-House.com/9861catbsdw21zz-capita-snowboards.html,F,,,,
Lib Tech Cold Brew Snowboard,Description: Lib Tech Cold Brew Snowboard                        A directional all terrain freeride focused but freestyle ready design that includes a low entry directional nose for effortless float in the crud and pow creating a powerful confidence building low fatigue ride. Near mid-wide widths incredible toe drag-free carving and improved float in the soft stuff. This board is absolutely brewed to perfection... we can’t even talk about how we made it available at this price point.  Key Features of Lib Tech Cold Brew Snowboard: C2: Perfect All Terrain ContourBanana Technology [BNA] Effortless ControlOriginal Power Construction [OP]Light Environmentally Nice StrongCore: 75% Aspen / 25% PaulowniaGlass: Tri-Ax / Bi-Ax FiberTop: Eco Sublimated Poly TopBase: Eco Sublimated Tnt (Fast & Low Maintenance)Birch Internal SidewallsUhmw Sintered SidewallsUhmw Tip/Tail Impact DeflectionMagne-Traction Effortless Edge HoldSerrate Steak Knife TechnologyHandcrafted Near Canada in the USAAll Mountain/Freestyle - DirectionalArt by Tim Zimmerman photographyFlex: Medium/Firm DimensionsLength149153157161Contact Length111113115117Nose Width29.529.730.430.8Waist Width25.625.726.226.5Tail Width29.229.33030.4Sidecut8.18.28.38.4,static/img/loading.gif,Snowboards,Lib Tech,149cm-153cm-157cm-161cm,479.99,https://www.The-House.com/9849ltcldb21zz-lib-tech-snowboards.html,F,,,,
Bataleon Disaster Snowboard,Description: Bataleon Disaster Snowboard                        The Disaster has dominated the jin segment for years. It''s combination of Low Camber soft flex and subtle JIB 3BT shaping is the perfect mix for all types of trouble.   Key Features of Bataleon Disaster Snowboard: 3D Profile: Jib 3BT + SidekickSidebase Uplift: Tail: Low Uplift Nose: Low UpliftCamber Profile: Low CamberBiax LaminateCore CoreSuper Slick XFlip FlopTwinLevel: Beginner/AdvancedFlex: 2.5/10,static/img/loading.gif,Snowboards,Bataleon,144cm-148cm-151cm-154cm,399.95,https://www.The-House.com/9844badisas21zz-bataleon-snowboards.html,F,,,,
Arbor Element Rocker Midwide Snowboard,Description: Arbor Element Rocker Midwide Snowboard                        The Arbor brand was launched with the Element. At our 25th Anniversary it remains as essential to our line as it was on day one. This all-terrain snowboard continues to adopt the technology of the times without straying from its mission to be the most versatile resort mountain-twin available and provide amazing top-to-bottom performance.   Key Features of Arbor Element Rocker Midwide Snowboard: 2x4 12 Pack InsertsRecycled Steel Edge3600 Fully Wrapped SidewallsMixed GlassingHand Dyed Ash PowerplyHighland II CoreWend Natural WaxFactory TunedRecycled ABSSintered BaseBio-ResinResort Mountain TwinFlex Meter: 6/103-Year Warranty DimensionsLength158MW162MW166MWEffective Edge (cm)121124.6128.2Tip Length (cm)21.521.721.9Tail Length (cm)21.520.720.9Tip Width (cm)30.530.931.2Waist Width (cm)26.126.326.5Tail Width (cm)30.530.931.2Sidecut (m)7.757.958.15,static/img/loading.gif,Snowboards,Arbor,158cm (MW)-162cm (MW)-166cm (MW),449.99,https://www.The-House.com/9858arelemmw21zz-arbor-snowboards.html,F,,,,
Jones Frontier Wide Snowboard,Description: Jones Frontier Wide Snowboard                        The Frontier is a directional freeride board designed to be the perfect daily driver for the playful all-mountain shredder. Featuring a floaty freeride nose matched with a freestyle tail the Frontier is ideal for pow days park days and every day in between. The Frontier’s Directional shape Directional Rocker profile and Traction Tech 2.0 edges provide confident stability riding through tech terrain or rough snow while the spooned nose+tail edges on the 3D Contour Base 1.0 reduce edge catch and make it easy to turn in tight terrain. The Frontier offers high performance without skimping on materials as it’s built with our new Sintered 8000 base an Eco-plastic topsheet and a new FSC™ Classic Core that is specially profiled between the feet for added pop.  Key Features of Jones Frontier Wide Snowboard: Directional ShapeDirectional Flex PatternBlunt NoseV-coreTraction Tech 2.0Progressive SidecutFSC™ Classic CoreBiax FiberglassSintered 8000 BaseECO-Plastic Topsheet Oversized Recycled EdgesRecycled Black ABSWend Natural WaxBio ResinFactory TunedFlip-Flop Base3D Base Contour 1.0Profile: Directional RockerArt by Trevor KekkeFlex: 6/10 DimensionsLengths158W161W164W167WContact Length (cm)113115.6118.2120.8Effective Edge Length (cm)116118.6121.2123.8Tip Width (cm)30.530.83131.2Waist Width (cm)26.226.426.626.8Tail Width (cm)30.530.83131.2Sidecut (m)7.57.78.18.4,static/img/loading.gif,Snowboards,Jones,158cm (W)-161cm (W),479.95,https://www.The-House.com/9858jnfronw21zz-jones-snowboards.html,F,,,,
Salomon Assassin Pro Snowboard,Description: Salomon Assassin Pro Snowboard                        The versatile all-mountain Assassin PRO is a directional twin built with our top of the line technology making it a ride-anything solution with unrivaled performance for float in pow stability at high-speeds and poppy off of jumps.  Key Features of Salomon Assassin Pro Snowboard: Shape: Directional TwinProfile: Rock Out CamberSide Cut: QuadralizerWidth: Regular Base: Sintered EGGhost Carbon BeamPopsterGhost Green Core Fine stone finishAll mountain Edge BevelsGunslinger Sidewall4X2 insertsBA MD fiber glassFlex: Responsive DimensionsLength150153156159162165Effective Edge113115.5118120.5123126Nose Width29.129.529.830.130.530.8Waist Width24.825.125.325.525.826.1Tail Width29.129.529.830.130.530.8Stance Set Back0mm0mm0mm0mm0mm0mm,static/img/loading.gif,Snowboards,Salomon,150cm-153cm-156cm-159cm-162cm,549.95,https://www.The-House.com/9850saassp21zz-salomon-snowboards.html,F,,,,
Yes. 420 Powderhull Snowboard,Description: Yes. 420 Powderhull Snowboard                        The narrower outline of the 420 with PH allows such extreme versatility - a wide range of riders can be comfortable on this one length. Refined waist width and sidecut make it more responsive that the 420 while longer effective edge gets a little more bite into the hardpack. And the PowderHull makes it near impossible to sink the nose.  Key Features of Yes. 420 Powderhull Snowboard Riders: DCP Todd RichardsShape: Directional WeirdCore: WeightlessGlass: TriaxOutline: RadialBase Material: PH Sintered True (NEW)Base Profile: PowderHullFlex: 7/10,static/img/loading.gif,Snowboards,Yes.,154cm,500.95,https://www.The-House.com/9854ys420ph19zz-yes-snowboards.html,T,(28% Off),,,
Jones Ultra Mountain Twin Wide Snowboard,Description: Jones Ultra Mountain Twin Wide Snowboard                        The Ultra Mountain Twin is a lean and mean directional twin freestyle board built with speed boosting chatter sucking premium materials. It’s designed for the expert freerider who likes to throw big tricks outside the terrain park. We’ve completely redesigned the shape of the Ultra Mountain Twin for 2021 by adding a more blunted tip profile a 3D Contour Base 2.0 and Traction Tech 3.0 edges. The blunted tips reduce weight Traction Tech keeps you locked in on firm snow and the 3D Contour Base makes every turn more effortless. Balanced rocker in the tip and tail deliver serious float in pow while camber underfoot gives the Ultra Mountain Twin snap and hold on hard pack. The Sintered 9900 base provides the speed boost you need to go big off any feature and the Flax/Basalt Power Stringers + new FSC™ Ash Veneer topsheet provide the stability to stomp. The new Ultra Twin also has added stance options with our new Freestyle/Freeride Stance Pack.  Key Features of Jones Ultra Mountain Twin Wide Snowboard: Directional TwinTwin Flex patternBlunt NoseTraction Tech 3.0Progressive SidecutUltra ConstructionFSC Power CoreFSC Ash VeneerPower Sustainable Basalt StringersTriax FiberglassSintered 9900 BaseFreeride Freestyle PackOversized Recycled EdgesRecycled Black ABSWend Natural WaxBio ResinFactory TunedFlip-Flop Base3D Base Contour 2.0Profile: CamRockArt by Joseph ToneyFlex: 9/10 DimensionsLengths156W159W162W165WContact Length (cm)110.4113115.6117.8Effective Edge Length (cm)120.4123125.6127.8Tip Width (cm)30.130.430.731.1Waist Width (cm)25.926.126.326.7Tail Width (cm)30.130.430.731.1Sidecut (m)7.77.98.18.3,static/img/loading.gif,Snowboards,Jones,156cm (W)-159cm (W)-162cm (W)-165cm (W),599.95,https://www.The-House.com/9856jnulmtw21zz-jones-snowboards.html,F,,,,
Ride Agenda Snowboard,Description: Ride Agenda Snowboard  Key Features of Ride Agenda Snowboard: Twin Hybrid RockerQuadratic SidecutExtruded Stone Ground BaseFoundation CoreSlimewallsSingle Impact PlatesBiaxial GlassSpecialty: Park/GroomersResponse: Mellow DimensionsLength149152155158Effective Edge116.5119121.6124.1Nose Width29.129.329.629.8Waist Width2525.125.225.3Tail Width29.129.329.629.8Sidecut7.77.87.98,//images.the-house.com/ride-agenda-snowboard-21-prod.jpg,Snowboards,Ride,149cm-152cm-155cm-158cm,379.95,https://www.The-House.com/9849rdaga21zz-ride-snowboards.html,F,,,,
Ride Manic Snowboard,Description: Ride Manic Snowboard  Key Features of Ride Manic Snowboard: Directional Hybrid RockerQuadratic SidecutExtruded Stone Ground BaseFoundation CoreSlimewallsLinear CarbonSingle Impact PlatesBiaxial GlassRoll-In ConstructionSpecialty: Groomers/PowResponse: Mellow DimensionsLength151154157160163Effective Edge115.2117.7120.3121.5124.1Nose Width29.329.629.930.130.5Waist Width24.82525.225.425.7Tail Width29.329.629.930.130.5Sidecut6.977.27.37.5,//images.the-house.com/ride-manic-snowboard-21-prod.jpg,Snowboards,Ride,151cm-154cm-157cm-160cm-163cm,399.95,https://www.The-House.com/9851rdman21zz-ride-snowboards.html,F,,,,
Ride Berzerker Wide Snowboard,Description: Ride Berzerker Wide Snowboard  Key Features of Ride Berzerker Wide Snowboard: Directional Hybrid CamberTapered Quadratic SidecutSintered Stone Ground BasePerformance CoreCarbon Slimerod 2.0SlimewallsRoll-In Construction Double Impact PlatesCarbon Array 5Hybrid GlassRoll-In ConstructionSpecialty: Groomers/PowResponse: Aggressive DimensionsLength160W163W167WEffective Edge120.3122.8125.3Nose Width30.83131.2Waist Width25.725.926.1Tail Width3030.230.4Sidecut88.28.4,//images.the-house.com/ride-berzerker-wide-snowboard-21-prod.jpg,Snowboards,Ride,160cm (W)-163cm (W)-167cm (W),519.95,https://www.The-House.com/9860rdbzkw21zz-ride-snowboards.html,F,,,,
